0.16355,0.00344808,0.00781507,0.000387119,-0.000138425,0.000636156,0.995203,25,25,6,0.447714,0.009807
0.164573,0.0065204,0.00772913,0.000897639,-0.000438729,0.000733587,0.995104,25,26,6,0.457521,0.005005
0.163733,0.00463319,0.00748468,0.00143125,-0.000477867,0.000157204,0.995751,25,27,7,0.467547,0.009955
0.165828,0.00787948,0.00849975,0.000927623,-0.000954385,0.000538394,0.995726,25,28,8,0.467547,0.02002
0.167012,0.00604101,0.00849551,0.000882582,-0.000309576,0.00076194,0.995592,25,29,7,0.467547,0.011499
0.167506,0.0083329,0.00892426,0.000834352,0.000509734,0.000809856,0.995272,25,30,7,0.479046,0.008521
0.169607,0.00786459,0.00928635,0.00048508,0.000812832,0.000592915,0.99492,25,31,6,0.487567,0.010052
0.168494,0.00774444,0.00897415,0.000855947,3.73805e-05,0.000684207,0.994325,25,32,7,0.492573,0.005046
0.168478,0.0091306,0.00931958,0.000630855,-0.000937447,0.000567199,0.993968,25,33,7,0.497619,0.009905
0.169439,0.00624106,0.00956538,2.00095e-05,-0.000541188,7.73301e-05,0.993057,25,34,6,0.497619,0.014911
0.16775,0.00488511,0.00881286,-0.000416178,-0.000949256,0.000165423,0.992072,25,35,7,0.507524,0.010042
0.165086,0.00625357,0.00920927,-0.000539585,-0.000969277,8.10964e-05,0.992193,25,36,7,0.507524,0.010042
0.165307,0.00818101,0.00917996,-0.000133435,-0.000219313,0.00044651,0.992195,25,37,7,0.51253,0.005036
0.163526,0.00901631,0.00925492,0.0001335,0.000281673,0.000240505,0.991987,25,38,7,0.517566,0.009833
0.163685,0.00880445,0.00935219,7.32714e-05,-0.000355746,0.000380971,0.991799,25,39,7,0.517566,0.009833
0.163367,0.00943217,0.00943137,-0.000417913,-0.000127726,0.000352209,0.991638,25,40,7,0.527399,0
0.164219,0.00878591,0.0090187,-7.93023e-05,-0.00029449,0.000268375,0.991737,25,41,7,0.527399,0.010038
0.162822,0.00977179,0.00915645,-0.000334485,0.000170659,0.000477116,0.991668,25,42,7,0.537437,0
0.163134,0.00856363,0.00893327,-0.000409976,-1.8956e-05,0.000342401,0.991277,25,43,7,0.537437,0.010237
0.163523,0.00853738,0.00888874,-0.000430029,0.000341832,0.000347996,0.991402,25,44,7,0.537437,0.015242
0.166092,0.0085687,0.00948017,-0.00108028,0.00106624,0.000312041,0.991404,25,45,7,0.547674,0.010024
0.168447,0.00695611,0.00930633,-0.000990129,0.000486689,0.000178021,0.991812,25,46,5,0.557698,0.005006
0.166931,0.00406719,0.00933359,-0.000390575,-0.000141683,0.000131949,0.992491,25,47,7,0.552679,0.010025
0.168919,0.00260613,0.00972913,-0.00082333,0.000111712,0.000122268,0.992342,25,48,5,0.562704,0.010027
0.169799,0.00324199,0.00988079,-0.000135398,0.000156516,2.54022e-05,0.992663,25,49,7,0.557698,0.01003
0.172348,0.00450368,0.0104084,-0.000265233,0.00148846,1.46669e-07,0.992164,25,50,5,0.567728,0.010023
0.171126,0.00120788,0.00958453,-0.000374526,0.00213569,0.000163733,0.9921,25,51,7,0.562704,0.005024
0.169276,0.000970019,0.00881731,-0.000669382,0.00244763,0.000225523,0.9919,25,52,6,0.567728,0.010023
0.173061,0.000713189,0.0092814,5.39732e-06,0.00239117,6.94703e-05,0.992414,25,53,8,0.567728,0.005003
0.171822,0.000655504,0.00878355,-3.68118e-05,0.000838626,5.63596e-05,0.99232,25,54,7,0.572731,0.006532
0.169185,0.00447191,0.00799264,-0.000551436,0.000643219,0.000503872,0.992481,25,55,7,0.577751,0.010035
0.168542,0.00618432,0.0082328,-0.000928372,-0.000256237,0.000211301,0.992663,25,56,6,0.587786,0.005006
0.16935,0.0056827,0.00850907,-0.000719031,-0.00056086,4.6126e-05,0.992288,25,57,7,0.579263,0.013529
0.170505,0.00306566,0.00822798,-0.000351478,0.000250047,-0.000343688,0.991949,25,58,6,0.592792,0.005018
0.17223,0.000370783,0.00787181,-0.000309107,0.000470363,-0.000389179,0.991983,25,59,7,0.579263,0.013529
0.173361,3.29689e-05,0.00786282,6.56965e-06,-0.000174177,-0.000505144,0.991902,25,60,6,0.592792,0.010024
0.171658,0.00165716,0.00784827,0.00050124,-0.000680077,-0.000396469,0.991442,25,61,7,0.587786,0.010024
0.173562,0.000226241,0.00795244,0.000452099,-0.000642392,-0.000197177,0.99133,25,62,6,0.59781,0.005006
0.174553,-0.00102329,0.0077617,0.000649849,-0.000515566,-0.000479372,0.991465,25,63,6,0.602816,0.005018
0.17426,-0.000588233,0.00824922,8.70003e-05,-0.00111181,-0.000456738,0.991727,25,64,6,0.607834,0.010018
0.174318,-0.000958191,0.00837505,4.6137e-05,-0.000639245,-0.000408071,0.99187,25,65,7,0.59781,0.01503
0.171263,-0.000163945,0.00790248,-6.05763e-05,-0.000357318,-0.000542626,0.992202,25,66,6,0.61284,0.005012
0.171663,-0.00132796,0.007868,-0.000685296,-0.00029069,-0.000650425,0.992448,25,67,6,0.617852,0.00974
0.174769,-0.00114088,0.0078832,-0.00057292,-0.000638832,-0.000411373,0.992691,25,68,6,0.627592,0.010023
0.177124,0.00168705,0.0079202,-0.000638297,0.000522123,-0.000180047,0.993141,25,69,8,0.602816,0.015036
0.178481,0.000354969,0.00788252,-0.000313435,0.000861636,-0.000396012,0.993199,25,70,6,0.617852,0
0.176362,-0.000465305,0.00787758,-0.000386845,0.0019837,-0.000718026,0.993869,25,71,6,0.617852,0.014744
0.175909,0.00166894,0.00858662,-0.000307635,0.00269771,-0.000966,0.993946,25,72,7,0.632596,0.005019
0.175921,0.000196792,0.00851618,-0.000594541,0.00257837,-0.000765263,0.99451,25,73,7,0.607834,0.005006
0.17385,-0.000732381,0.00823861,5.22328e-05,0.00251678,-0.000558754,0.994533,25,74,6,0.61284,0.005012
0.171202,0.00333708,0.00885437,0.000789619,0.000389491,0.000254684,0.995106,26,25,6,0.617852,0.00974
0.172352,0.00684171,0.00874625,0.000922903,7.95906e-05,0.00037452,0.995039,26,26,5,0.627592,0.005004
0.171568,0.0047489,0.00835147,0.00139498,-0.000177126,-0.000284337,0.995673,26,27,7,0.617852,0.00974
0.17409,0.00772738,0.00949624,0.00111252,-0.00136067,0.000194354,0.995693,26,28,7,0.627592,0.010023
0.175359,0.00602116,0.00951886,0.00108437,-0.000700433,0.000373793,0.995599,26,29,6,0.637615,0
0.176349,0.0071014,0.00981305,0.000853122,0.000316094,0.000240479,0.995272,26,30,6,0.637615,0.014885
0.17744,0.00724589,0.0101413,0.000774773,0.000795343,0.000360596,0.994865,26,31,7,0.637615,0.009878
0.1762,0.00820384,0.00997558,0.000945407,-0.00020335,0.000487266,0.994282,26,32,6,0.647493,0.010026
0.175957,0.00948749,0.0103631,0.000662532,-0.00118271,0.000357438,0.993971,26,33,6,0.657519,0.005004
0.176809,0.00595538,0.0105177,-0.000138241,-0.000778973,-0.000131168,0.993046,26,34,5,0.662523,0.005012
0.175519,0.00539015,0.00984944,-0.00044333,-0.000947533,0.000127354,0.992014,26,35,7,0.637615,0.014885
0.174669,0.00719338,0.00986819,-0.000270608,-0.00129551,0.000346923,0.991886,26,36,6,0.6525,0.005019
0.173809,0.00913602,0.00945102,-7.0738e-05,-0.000542003,0.000628726,0.991828,26,37,5,0.657519,0.005004
0.17118,0.0100239,0.00912931,0.000199389,0.000277395,0.000273242,0.991644,26,38,6,0.662523,0.005012
0.171329,0.00952405,0.00925797,0.000127293,-0.000318768,0.000357709,0.99139,26,39,8,0.647493,0.01503
0.171172,0.010154,0.00945696,-0.000383582,4.87451e-05,0.000293233,0.991094,26,40,6,0.662523,0.005012
0.171986,0.00932395,0.00891794,-6.84145e-05,-0.000187127,0.000183262,0.991114,26,41,6,0.667535,0
0.170668,0.0102467,0.00905841,-0.000276617,0.000299428,0.000371209,0.990979,26,42,6,0.667535,0.018523
0.170704,0.0088547,0.00884408,-0.0003535,0.000134985,0.000267445,0.990495,26,43,8,0.6525,0.010023
0.170486,0.00811412,0.00862845,-0.000691682,0.000389792,0.000136726,0.990473,26,44,5,0.662523,0.005012
0.172972,0.00874688,0.0090263,-0.0015831,0.00117076,0.000364185,0.990532,26,45,6,0.667535,0.012525
0.175251,0.00550479,0.00898084,-0.00121172,0.000521518,-6.57529e-05,0.991055,26,46,5,0.68006,0.006997
0.173953,0.00316428,0.00895176,-0.000646802,-2.00608e-05,-6.23721e-06,0.991779,26,47,5,0.687057,0.009997
0.176074,0.00254755,0.00928515,-0.00100068,0.000176069,0.000188516,0.991547,26,48,6,0.697054,0.010745
0.177981,0.00298909,0.00949068,-0.000198556,6.29754e-06,-0.000130622,0.991923,26,49,6,0.707799,0.010019
0.180541,0.00394242,0.00994931,-0.000334289,0.00136909,-0.000176651,0.991236,26,50,5,0.717818,0.010019
0.178513,0.001642,0.00924024,-0.000631991,0.002168,0.000256321,0.991178,26,51,8,0.667535,0.017523
